;texto;classificacao
500;itapemirim desrespeita e ignora familia de passageira morta em acidente na br 101  via ;0
501;onibus do acidente na br 135 com 3 mortes tem 8 multas por excesso de velocidade  via ;0
502;atencao acidente entre carro e moto na av abrasil apos o cruz c a r jeronymo zelmanovitz   eptcpoa;0
503;noticia anta morre atropelada em rodovia que corta parque estadual paulista  ;0
504;balanco do dia 30012022   10 acidentes  12 veiculos envolvidos  15 feridos  00 mortos 978 pessoas fiscalizadas  896 veiculos fiscalizados  110 testes de alcoolemia   307 autos de infracao  22 veiculos recolhidos 05 pessoa detida;0
505;atencao acidente entre 2 carros na av maranhao x av ceara bairro sao geraldo   agentes da eptc auxi  eptcpoa;0
506; animais soltos geralmente ocasionam acidentes graves nas rodoviais por isso e importante trafegar na velocidade regulamentar e estar atento as surpresas este cavalo foi retirado da pista na manha desta quarta feira 14 em sao jose ele estava no km 2500 da sc  281 ;0
507;o lixo nas rodovias nao e apenas sujeira alem de causar graves acidentes pode ser levado pelas enxurradas para as varzeas dos rios e provocar problemas ambientais imensos faca sempre uso de sua educacao no transito e ajude nos a preservar o meio ambiente eco050 ;0
508;transito e tranquilo no corredor dom pedro neste inicio de tarde  alem de pistas livres tempo e ensolarado e nao ha registro de acidentes  a concessionaria registrou a passagem de 698 mil veiculos durante o feriado prolongado de finados foram 23 acidentes sem mortes ;0
509;07h30   prf inicia operacao finados 2021 nas rodovias federais do espirito santo  durante todo o feriado prolongado a instituicao reforcara o policiamento ostensivo em locais e horarios de maior incidencia de acidentes graves e de criminalidade   ;0
510; concessionaria tambem presta atendimento a um acidente sem feridos proximo ao entroncamento da d pedro i sp 065 com a anhanguera em campinas que interdita a faixa da esquerda ha lentidao de 5km na d pedro i ;0
511;carro das vitimas ficou sem controle saiu da pista e caiu em uma poca de agua ocupantes do veiculo morreram no local transito portalcorreio ;0
512;acidente na ers 344 em santa rosa rs mata duas mulheres   estradas riograndedosul transporte;0
513;motorista bebado provoca acidente com morte na br 163 em mato grosso  estradas leiseca transporte prf;0
514;tarde comeca ensolarada e sem registro de acidentes  a concessionaria realiza obras em tres pontos da d pedro i mas que nao causam reflexos no transito   jacarei  km 17 sentido jacarei  nazare paulista  km 45 sentido campinas campinas  km 137 sentido anhanguera ;0
515;acertou quem escolheu a primeira opcao em 2020 foram registrados 2836 casos de atropelamento de pedestres  lembre se pratique sempre o respeito e a atencao o pedestre tambem faz parte do transito ;0
516;casal morre carbonizado em colisao na br 101 em palhoca sc  via ;0
517;0320 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
518; acidente de trabalho e o que ocorre pelo exercicio do trabalho a servico da empresa ou pelo exercicio do trabalho dos segurados provocando lesao corporal ou perturbacao funcional que cause a morte ou a perda ou reducao permanente ou temporaria da capacidade para o trabalho ;0
519;homem e ejetado do carro durante capotamento e morre na pr 323 em paicandu  g1 g1pr ;0
520;1715 colisao entre 2 veiculos na travessa nova trento prox ao numeral 284   agentes da eptc em deslo  eptcpoa;0
521;carro e destruido apos acidente com onibus escolar    recordnews  ;0
522;transito e bom em todo o corredor dom pedro nao ha acidentes neste inicio de tarde e tempo segue aberto a tendencia e que o trafego se mantenha tranquilo nos proximos dias com expectativa de grande volume somente na quinta dia 23 a partir das 16h com a saida para o natal ;0
523;motorista sem cnh tenta fugir mas e parado por motociclistas apos acidente com motoboy em curitiba diz pm  g1pr g1 ;0
524;transito e intenso de fim de tarde na regiao de campinas natural do horario  maior fluxo ocorre na regiao de barao geraldo e no entroncamento da d pedro i com a anhanguera nao ha acidentes em todo o corredor dom pedro e as obras que eram realizadas ja foram encerradas ;0
525;bora pra casa que hoje e sexta  transito ja e intenso em campinas natural do horario sobretudo nos acessos da d pedro i para o anel viario e anhanguera  em atibaia d pedro i tambem tem grande fluxo proximo a fernao dias nao ha acidentes e as obras foram encerradas ;0
526;a rodovia carvalho pinto tem trafego lento do km 77 ao 79 no sentido do interior devido bloqueio de faixa para remocao de carga do acidente que aconteceu hoje de manha;0
527;o trafego continua lento na ayrton senna do km 22 ao km 20 no sentido de sao paulo devido acidente que bloqueia a faixa da esquerda ;0
528; transito e carregado na altura do trevo de barao geraldo para o motorista que vem de paulinia pela prof zeferino vaz nao ha acidentes tempo segue firme em todo o corredor dom pedro ;0
529;justica nega recurso e mantem em liberdade ex secretario que matou mulher atropelada no sertao de alagoas  alagoas maceio noticias ;0
530;0528 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
531;o acidente aconteceu no inicio da noite desta quinta feira 20 em nova laranjeiras na regiao central do estado ha cerca de 380 km da capital a pista ficou interditada por cerca de seis horas o transito no local foi liberado na madrugada desta sexta feira 21 ;0
532;grave acidente sinistro na go 462 mata quatro pessoas em goiania go  acidentedetransito estradas goiania goias transporte caminhoneiro;0
533;mp do parana denuncia envolvidos em acidente na br 376 que matou 19 pessoas  via ;0
534;duas pessoas morrem em acidente na br 386 em soledade rs  via ;0
535;amigo caminhoneiro o excesso de peso representa um perigo para as rodovias pois dificulta a frenagem e pode causar tombamento a situacao piora a medida que a velocidade aumenta alem do risco de acidente o excesso de carga tambem piora a condicao da pista ;0
536;referente o tombamento o caminhao ja foi destombado equipes  terminando limpeza da pista e guincho pesado da ecovia efetuando procedimento para puxar o caminhao para liberar uma das faixas final de fila no km 45 sentido paranagua;0
537;0820   bom dia nunca assuma a direcao de um veiculo se estiver cansado evitar acidentes tambem e com voce mas se acontecer ligue pra gente 191  ;0
538;acidentes no transporte de cargas sao o principal vilao nas rodovias  no periodo de janeiro a novembro de 2021 os acidentes corresponderam a 57 dos prejuizos nas estradas   ;0
539;balanco do dia 10092021  09 acidentes  13 veiculos envolvidos  11 feridos  00 morto  191 pessoas fiscalizadas  173 veiculos fiscalizados  003 testes de alcoolemia  221 autos de infracao  011 veiculos retidos;0
540;10h50   respeite o limite de velocidade e so ultrapasse em locais permitidos evitar acidentes tambem e com voce mas se acontecer ligue pra gente 191  ;0
541;0311 br 476 rodovia do xisto divisa de municipios araucaria  curitiba acidente capotamento congestionamento de 2 quilometros apos a petrobras 1040 grupobr277 ;0
542;apos atropelar cachorro motorista capota carro e colide em poste na al 101  alagoas maceio noticias ;0
543;hoje 237 e o dia do policial rodoviario federal e amanha 24 a prf completa 92 anos queremos parabenizar a corporacao e agradecer o trabalho destes profissionais que garantem a seguranca das rodovias do pais e contribuem para a reducao de acidentes nas vias ;0
544;em parceria com o  a  criou o projeto rightsofway para reduzir os acidentes de transito que afetam as criancas e adolescentes a iniciativa esta sendo trazida para sp e rj seguridadvial speakup rightsofway priorityroadsafety roadsafetweek maioamarelo2019 ;0
545; rodovia prof zeferino vaz em campinas tambem registra acidente neste fim de tarde na chegada ao distrito de barao geraldo para quem vem de paulinia interdicao de faixa ocorre no km 114 o que provoca lentidao ;0
546;sem acidentes relevantes nas rodovias federais do rs neste amanhecer de quinta feira;0
547;sc   br 101    trecho         sao jose   biguacu  fluxo      alto  sentido norte   registro de acidente no trecho  tempo  nublado                 28 c;0
548;2605br 476 rodovia do xisto em araucaria  trafego lento sentido lapa  motivo de um acidente auto x caminhao proximo ao acesso da pr 423 congestionamento de 2 quilometros apos a petrobras 1843 grupobr277 ;0
549;08h   bom dia  no momento nao ha ocorrencias relevantes nas rodovias federais sob circunscricao da prfes  dirijam com seguranca respeitem a sinalizacao e tenham todos uma boa viagem  em caso de acidentes liguem  prf 191  samu 192  cbmes 193  eco 101   0800 7701 101;0
550;relatorio da pericia vai incluir relato de testemunhas de acidente que vitimou marilia mendonca  recordnews ;0
551;trafego lento na rodovia ayrton senna do km 23 ao 28 em direcao ao interior reflexo de acidente no retorno do km 25 e ao excesso de veiculos e na alca de acesso a itaqua no km 35 devido congestionamento fora de concessao no sentido de sao paulo o trafego e normal;0
552;sempre atentos ao que acontece nas rodovias federais prf maioamarelo prevencaodeacidentes ;0
553;motociclista bebado causa acidente de transito em santana sp  jornaldarecord jr24h ;0
554;empresaria arapiraquense morre em acidente automobilistico em pe  alagoas maceio noticias ;0
555;mais de 10 acidentes com energia eletrica sao registrados na paraiba em nove meses g1 g1paraiba  ;0
556;atencao rodovia rsc 471 em encruzilhada do sul em meia pista devido a acidente de transito condutor com leses leves local si alizado ;0
557; tempo e nublado em todo o corredor dom pedro mas nao chove tambem nao ha acidentes nesta manha   trecho final da joao cereser sp 360 em jundiai tem lentidao local conta com interdicao de faixa para implantacao de marginais ;0
558;balanco do dia 03052021 05   acidentes 08   veiculos envolvidos 03   feridos 02   mortos 323 veiculos fiscalizados 260 pessoas fiscalizadas 193 autos de infracao;0
559;balanco do dia 08122021   06 acidentes  10 veiculos envolvidos  05 feridos  00 morto  307 pessoas fiscalizadas  281 veiculos fiscalizados  36 veiculos recolhidos  277 autos de infracao  128 testes de alcoolemia 01 veiculo recuperado;0
560;video idosa fica ferida apos ser atropelada por carro na faixa de pedestre em maringa  g1 g1pr ;0
561;ba acidente entre carreta onibus e van deixa ao menos 12 mortos  jornaldarecord jr24h ;0
562;prefeito de quedas do iguacu e preso por embriaguez ao volante apos se envolver em acidente no litoral do parana diz policia  g1pr g1 ;0
563;balanco do dia 21082021 006 acidentes 009 veiculos envolvidos 005 feridos 001 morto 288 pessoas fiscalizadas 253 veiculos fiscalizados 009 testes de alcoolemia 220 autos de infracao;0
564;por acidente parlamentar apertou um botao do whatsapp e acabou enviando um audio de um trecho da conversa deles que esta circulando pelo estado publicamente eles apoiam o presidente  g1 bolsonaro mt;0
565;transito e mais intenso somente no entroncamento da d pedro i sp 065 com a anhanguera em campinas nao ha acidentes neste fim de tarde e obras que eram realizadas hoje ja foram encerradas ;0
566;atencao acidente entre carro e moto na av sertorio x r diamantina sent cb   agentes da  eptcpoa;0
567;atencao acidente entre carro e moto na r guadalajara prox ao numero 671 no sent sulnorte   agen  eptcpoa;0
568;repost   quem voce quer homenagear neste dia mundial em memoria das vitimas de acidentes de transito   transito senatran detran acidente carro moto ;0
569;acidente na via anhanguera em ribeirao preto sp mata casal em motocicleta  estradas saopaulo;0
570;atencao atropelamento por carro na cruz das ruas sargento nicolau dias de farias e general rondon n  eptcpoa;0
571;relembre outros artistas que perderam a vida em acidentes aereos  recordnews mariliamendonca gabrieldiniz mamonasassassinas ;0
572;pai mae e 3 filhas que morreram em acidente de caminhao estavam voltando de passeio na praia diz familia veja quem sao as vitimas  g1 g1pr ;0
573;trafego segue congestionado na ayrton senna do km 13 ao km 21 para quem vai em direcao ao interior devido acidente que bloqueia duas faixas na altura do km 216 em guarulhos;0
574;acidente em santa catarina mata cantor taliba autoriza entrada de ajuda humanitaria e trabalhadores da onu no afeganistao pandemia agrava evasao escolar comece a semana informado com as noticias do sbtbrasil de hoje as 19h45 e jaja ;0
575;motociclista e preso por embriaguez e omissao de socorro apos provocar acidente  alagoas maceio noticias ;0
576;dicascttu  um aviso e um monte de acidentes evitados vai virar da a seta pra avisar seguranca em primeiro lugar ;0
